name,longitude,latitude,date,country,state
"Danaus plexippus (Linnaeus, 1758)",-118.254625,33.863682,2019-04-17,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-118.122778,34.120492,2019-04-25,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-118.122261,34.120578,2019-04-25,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-118.366953,34.057747,2019-04-23,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-117.949708,33.93457,2019-04-28,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-118.564582,34.355239,2019-04-12,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-118.319388,34.073733,2019-04-25,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-118.377029,34.014209,2019-04-28,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-118.12243,34.120109,2019-04-25,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-118.121695,34.120907,2019-04-25,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-119.196596,34.266578,2019-04-28,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-118.053872,33.776297,2019-04-30,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-117.418628,33.931036,2019-04-02,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-118.003035,33.733716,2019-04-30,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-118.415012,33.926772,2019-04-24,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-118.623936,34.268587,2019-04-27,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-118.325269,33.926725,2019-04-28,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-118.122773,34.120759,2019-04-25,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-118.37673,34.014244,2019-04-28,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-118.012292,34.099544,2019-04-28,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-119.25827,34.2761,2019-04-23,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-118.106377,33.861385,2019-04-26,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-118.247346,34.106102,2019-04-15,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-117.7191,34.114807,2019-04-14,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-118.176188,34.175338000000004,2019-04-29,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-118.119916,33.785251,2019-04-13,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-118.248141,34.160856,2019-04-28,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-117.709999,33.588788,2019-04-27,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-118.220237,33.837258,2019-04-29,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-119.561854,34.048295,2019-04-15,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-117.116825,33.142141,2019-04-19,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-118.445701,34.011513,2019-04-08,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-117.852563,34.133666,2019-04-04,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-118.102798,34.141635,2019-04-13,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-117.033315,33.011373,2019-04-26,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-118.882063,34.380887,2019-04-06,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-116.259348,33.72242,2019-04-20,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-118.12287,34.120809,2019-04-25,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-118.012804,34.099776,2019-04-28,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-118.376676,34.014299,2019-04-28,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-118.129478,34.162136,2019-04-18,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-116.373764,33.696409,2019-04-21,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-118.209106,34.126428,2019-04-30,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-117.290203,33.050088,2019-04-06,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-118.283212,34.046075,2019-04-25,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-118.413808,34.316504,2019-04-22,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-118.32694,33.913221,2019-04-26,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-119.283212,34.274078,2019-04-30,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-117.380158,33.989518,2019-04-26,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-117.032891,33.011288,2019-04-26,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-118.017107,33.899071,2019-04-03,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-117.203117,33.102372,2019-04-10,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-118.121403,34.120739,2019-04-25,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-119.045113,34.21933,2019-04-29,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-118.036172,33.982588,2019-05-20,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-117.852629,34.133437,2019-05-21,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-117.126739,33.154645,2019-05-12,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-118.571372,34.181052,2019-05-22,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-117.507192,33.898517,2019-05-18,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-118.318457,33.948218,2019-05-27,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-117.777735,33.837673,2019-05-11,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-117.382826,33.970907,2019-05-09,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-117.777925,33.837714,2019-05-16,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-118.167663,33.770588,2019-05-25,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-118.462147,33.995341,2019-05-04,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-118.20838,34.127395,2019-05-19,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-118.278898,34.133062,2019-05-27,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-118.21193,34.201478,2019-05-17,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-118.294176,33.875114,2019-05-08,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-117.89242,33.845523,2019-05-10,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-117.631097,33.471762,2019-05-27,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-118.37702,34.014222,2019-05-02,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-118.293743,33.874839,2019-05-25,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-118.293418,33.760881,2019-05-29,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-119.858147,34.420875,2019-05-12,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-118.303639,33.946336,2019-05-20,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-118.462311,34.0555,2019-05-06,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-119.364722,34.59137,2019-05-13,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-118.312302,33.844292,2019-05-04,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-118.47287,34.002983,2019-05-15,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-118.471222,34.172542,2019-05-21,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-118.124378,34.160039,2019-05-29,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-118.555267,33.847889,2019-05-03,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-117.744608,33.680629,2019-05-23,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-117.952687,33.815641,2019-05-03,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-118.247453,34.10639,2019-05-12,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-117.852665,34.133485,2019-05-30,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-118.354435,33.861011,2019-05-29,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-118.412133,33.896554,2019-05-02,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-118.237049,33.951592,2019-05-04,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-117.661612,33.467437,2019-05-04,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-117.931145,33.926225,2019-05-28,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-118.286105,34.184956,2019-05-31,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-118.053856,33.776039,2019-05-02,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-118.036686,33.975562,2019-05-12,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-117.507272,33.898608,2019-05-20,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-117.917419,33.813226,2019-05-24,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-118.377472,34.013978,2019-05-27,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-117.939775,33.64581,2019-05-18,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-117.852677,34.133441,2019-05-27,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-118.338433,34.17678,2019-05-21,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-119.305519,34.49169,2019-05-11,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-117.937112,33.647626,2019-05-18,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-118.441062,34.066298,2019-05-16,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-117.852633,34.13347,2019-05-19,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-117.926578,34.057135,2019-05-09,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-117.852602,34.133498,2019-05-27,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-118.441424,34.065537,2019-05-15,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-119.7128,34.4392,2019-05-21,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-118.473305,34.014053,2019-05-31,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-118.572442,34.180663,2019-05-22,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-118.366172,33.878333,2019-05-25,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-118.571963,34.180961,2019-05-22,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-119.28357,34.30383,2019-05-26,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-118.419042,34.376678,2019-05-20,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-118.148103,33.771045,2019-05-24,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-119.523605,34.397392,2019-05-04,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-118.372703,33.924142,2019-05-20,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-117.842526,33.662326,2019-05-30,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-117.551858,33.847745,2019-05-28,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-117.852727,34.133485,2019-05-19,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-117.929004,33.685742,2019-05-13,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-118.32571,34.272192,2019-05-05,United States of America,California
"Danaus plexippus (Linnaeus, 1758)",-116.336372,33.720858,2019-05-07,United States of America,California
